data,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,totale_positivi,variazione_totale_positivi,nuovi_positivi,deceduti,tamponi,ingressi_terapia_intensiva,decedutiMl,decedutiMLUp,decedutiMLDw
2020-02-24,101.0,26.0,127.0,221.0,0.0,221.0,7.0,4324.0,,-400.20815177002214,-400.20815177002214,-400.20815177002214
2020-02-25,114.0,35.0,150.0,311.0,90.0,93.0,10.0,8623.0,,-316.8862565236295,-316.8862565236295,-316.8862565236295
2020-02-26,128.0,36.0,164.0,385.0,74.0,78.0,12.0,9587.0,,-233.56436127723688,-233.56436127723688,-233.56436127723688
2020-02-27,248.0,56.0,304.0,588.0,203.0,250.0,17.0,12014.0,,-150.2424660308443,-150.2424660308443,-150.2424660308443
2020-02-28,345.0,64.0,409.0,821.0,233.0,238.0,21.0,15695.0,,-66.92057078445164,-66.92057078445164,-66.92057078445164
2020-02-29,401.0,105.0,506.0,1049.0,228.0,240.0,29.0,18661.0,,16.401324461940945,16.401324461940945,16.401324461940945
2020-03-01,639.0,140.0,779.0,1577.0,528.0,566.0,34.0,21127.0,,99.72321970833353,99.72321970833353,99.72321970833353
2020-03-02,742.0,166.0,908.0,1835.0,258.0,342.0,52.0,23345.0,,183.0451149547262,183.0451149547262,183.0451149547262
2020-03-03,1034.0,229.0,1263.0,2263.0,428.0,466.0,79.0,25856.0,,266.36701020111883,266.36701020111883,266.36701020111883
2020-03-04,1346.0,295.0,1641.0,2706.0,443.0,587.0,107.0,29837.0,,349.68890544751144,349.68890544751144,349.68890544751144
2020-03-05,1790.0,351.0,2141.0,3296.0,590.0,769.0,148.0,32362.0,,433.010800693904,433.010800693904,433.010800693904
2020-03-06,2394.0,462.0,2856.0,3916.0,620.0,778.0,197.0,36359.0,,516.3326959402966,516.3326959402966,516.3326959402966
2020-03-07,2651.0,567.0,3218.0,5061.0,1145.0,1247.0,233.0,42062.0,,599.6545911866891,599.6545911866891,599.6545911866891
2020-03-08,3557.0,650.0,4207.0,6387.0,1326.0,1492.0,366.0,49937.0,,682.9764864330817,682.9764864330817,682.9764864330817
2020-03-09,4316.0,733.0,5049.0,7985.0,1598.0,1797.0,463.0,53826.0,,766.2983816794745,766.2983816794745,766.2983816794745
2020-03-10,5038.0,877.0,5915.0,8514.0,529.0,977.0,631.0,60761.0,,849.6202769258671,849.6202769258671,849.6202769258671
2020-03-11,5838.0,1028.0,6866.0,10590.0,2076.0,2313.0,827.0,73154.0,,932.9421721722597,932.9421721722597,932.9421721722597
2020-03-12,6650.0,1153.0,7803.0,12839.0,2249.0,2651.0,1016.0,86011.0,,1016.2640674186521,1016.2640674186521,1016.2640674186521
2020-03-13,7426.0,1328.0,8754.0,14955.0,2116.0,2547.0,1266.0,97488.0,,1099.585962665045,1099.585962665045,1099.585962665045
2020-03-14,8372.0,1518.0,9890.0,17750.0,2795.0,3497.0,1441.0,109170.0,,1182.9078579114373,1182.9078579114373,1182.9078579114373
2020-03-15,9663.0,1672.0,11335.0,20603.0,2853.0,3590.0,1809.0,124899.0,,1266.2297531578301,1266.2297531578301,1266.2297531578301
2020-03-16,11025.0,1851.0,12876.0,23073.0,2470.0,3233.0,2158.0,137962.0,,1349.5516484042237,1349.5516484042237,1349.5516484042237
2020-03-17,12894.0,2060.0,14954.0,26062.0,2989.0,3526.0,2503.0,148657.0,,2077.458331999574,2077.458331999574,2077.458331999574
2020-03-18,14363.0,2257.0,16620.0,28710.0,2648.0,4207.0,2978.0,165541.0,,2805.3650155949244,2805.3650155949244,2805.3650155949244
2020-03-19,15757.0,2498.0,18255.0,33190.0,4480.0,5322.0,3405.0,182777.0,,3533.2716991902726,3533.2716991902726,3533.2716991902726
2020-03-20,16020.0,2655.0,18675.0,37860.0,4670.0,5986.0,4032.0,206886.0,,4261.178382785623,4261.178382785623,4261.178382785623
2020-03-21,17708.0,2857.0,20565.0,42681.0,4821.0,6557.0,4825.0,233222.0,,4989.085066380973,4989.085066380973,4989.085066380973
2020-03-22,19846.0,3009.0,22855.0,46638.0,3957.0,5560.0,5476.0,258402.0,,5716.991749976323,5716.991749976323,5716.991749976323
2020-03-23,20692.0,3204.0,23896.0,50418.0,3780.0,4789.0,6077.0,275468.0,,6444.898433571678,6444.898433571678,6444.898433571678
2020-03-24,21937.0,3396.0,25333.0,54030.0,3612.0,5249.0,6820.0,296964.0,,7172.805117167028,7172.805117167028,7172.805117167028
2020-03-25,23112.0,3489.0,26601.0,57521.0,3491.0,5210.0,7503.0,324445.0,,7900.7118007623785,7900.7118007623785,7900.7118007623785
2020-03-26,24753.0,3612.0,28365.0,62013.0,4492.0,6153.0,8165.0,361060.0,,8628.618484357728,8628.618484357728,8628.618484357728
2020-03-27,26029.0,3732.0,29761.0,66414.0,4401.0,5959.0,9134.0,394079.0,,9356.52516795308,9356.52516795308,9356.52516795308
2020-03-28,26676.0,3856.0,30532.0,70065.0,3651.0,5974.0,10023.0,429526.0,,10084.43185154843,10084.43185154843,10084.43185154843
2020-03-29,27386.0,3906.0,31292.0,73880.0,3815.0,5217.0,10779.0,454030.0,,10812.33853514378,10812.33853514378,10812.33853514378
2020-03-30,27795.0,3981.0,31776.0,75528.0,1648.0,4050.0,11591.0,477359.0,,11540.24521873913,11540.24521873913,11540.24521873913
2020-03-31,28192.0,4023.0,32215.0,77635.0,2107.0,4053.0,12428.0,506968.0,,12268.15190233448,12268.15190233448,12268.15190233448
2020-04-01,28403.0,4035.0,32438.0,80572.0,2937.0,4782.0,13155.0,541423.0,,12996.05858592983,12996.05858592983,12996.05858592983
2020-04-02,28540.0,4053.0,32593.0,83049.0,2477.0,4668.0,13915.0,581232.0,,13723.96526952518,13723.96526952518,13723.96526952518
2020-04-03,28741.0,4068.0,32809.0,85388.0,2339.0,4585.0,14681.0,619849.0,,14451.871953120532,14451.871953120532,14451.871953120532
2020-04-04,29010.0,3994.0,33004.0,88274.0,2886.0,4805.0,15362.0,657224.0,,15179.77863671588,15179.77863671588,15179.77863671588
2020-04-05,28949.0,3977.0,32926.0,91246.0,2972.0,4316.0,15887.0,691461.0,,15907.685320311231,15907.685320311231,15907.685320311231
2020-04-06,28976.0,3898.0,32874.0,93187.0,1941.0,3599.0,16523.0,721732.0,,16635.592003906586,16635.592003906586,16635.592003906586
2020-04-07,28718.0,3792.0,32510.0,94067.0,880.0,3039.0,17127.0,755445.0,,17363.49868750194,17363.49868750194,17363.49868750194
2020-04-08,28485.0,3693.0,32178.0,95262.0,1195.0,3836.0,17669.0,807125.0,,17865.673511128483,17865.673511128483,17865.673511128483
2020-04-09,28399.0,3605.0,32004.0,96877.0,1615.0,4204.0,18279.0,853369.0,,18367.84833475503,18367.84833475503,18367.84833475503
2020-04-10,28242.0,3497.0,31739.0,98273.0,1396.0,3951.0,18849.0,906864.0,,18870.023158381577,18870.023158381577,18870.023158381577
2020-04-11,28144.0,3381.0,31525.0,100269.0,1996.0,4694.0,19468.0,963473.0,,19372.19798200812,19372.19798200812,19372.19798200812
2020-04-12,27847.0,3343.0,31190.0,102253.0,1984.0,4092.0,19899.0,1010193.0,,19874.372805634666,19874.372805634666,19874.372805634666
2020-04-13,28023.0,3260.0,31283.0,103616.0,1363.0,3153.0,20465.0,1046910.0,,20376.54762926121,20376.54762926121,20376.54762926121
2020-04-14,28011.0,3186.0,31197.0,104291.0,675.0,2972.0,21067.0,1073689.0,,20878.72245288776,20878.72245288776,20878.72245288776
2020-04-15,27643.0,3079.0,30722.0,105418.0,1127.0,2667.0,21645.0,1117404.0,,21380.897276514308,21380.897276514308,21380.897276514308
2020-04-16,26893.0,2936.0,29829.0,106607.0,1189.0,3786.0,22170.0,1178403.0,,21883.07210014085,21883.07210014085,21883.07210014085
2020-04-17,25786.0,2812.0,28598.0,106962.0,355.0,3493.0,22745.0,1244108.0,,22385.246923767398,22385.246923767398,22385.246923767398
2020-04-18,25007.0,2733.0,27740.0,107771.0,809.0,3491.0,23227.0,1305833.0,,22887.421747393946,22887.421747393946,22887.421747393946
2020-04-19,25033.0,2635.0,27668.0,108257.0,486.0,3047.0,23660.0,1356541.0,,23389.596571020487,23389.596571020487,23389.596571020487
2020-04-20,24906.0,2573.0,27479.0,108237.0,-20.0,2256.0,24114.0,1398024.0,,23891.77139464704,23891.77139464704,23891.77139464704
2020-04-21,24134.0,2471.0,26605.0,107709.0,-528.0,2729.0,24648.0,1450150.0,,24393.946218273588,24393.946218273588,24393.946218273588
2020-04-22,23805.0,2384.0,26189.0,107699.0,-10.0,3370.0,25085.0,1513251.0,,24896.121041900133,24896.121041900133,24896.121041900133
2020-04-23,22871.0,2267.0,25138.0,106848.0,-851.0,2646.0,25549.0,1579909.0,,25398.295865526678,25398.295865526678,25398.295865526678
2020-04-24,22068.0,2173.0,24241.0,106527.0,-321.0,3021.0,25969.0,1642356.0,,25900.470689153226,25900.470689153226,25900.470689153226
2020-04-25,21533.0,2102.0,23635.0,105847.0,-680.0,2357.0,26384.0,1707743.0,,26402.64551277977,26402.64551277977,26402.64551277977
2020-04-26,21372.0,2009.0,23381.0,106103.0,256.0,2324.0,26644.0,1757659.0,,26904.82033640632,26904.82033640632,26904.82033640632
2020-04-27,20353.0,1956.0,22309.0,105813.0,-290.0,1739.0,26977.0,1789662.0,,27406.99516003286,27406.99516003286,27406.99516003286
2020-04-28,19723.0,1863.0,21586.0,105205.0,-608.0,2091.0,27359.0,1846934.0,,27909.16998365941,27909.16998365941,27909.16998365941
2020-04-29,19210.0,1795.0,21005.0,104657.0,-548.0,2086.0,27682.0,1910761.0,,28116.82884662598,28116.82884662598,28116.82884662598
2020-04-30,18149.0,1694.0,19843.0,101551.0,-3106.0,1872.0,27967.0,1979217.0,,28324.487709592555,28324.487709592555,28324.487709592555
2020-05-01,17569.0,1578.0,19147.0,100943.0,-608.0,1965.0,28236.0,2053425.0,,28532.146572559126,28532.146572559126,28532.146572559126
2020-05-02,17357.0,1539.0,18896.0,100704.0,-239.0,1900.0,28710.0,2108837.0,,28739.8054355257,28739.8054355257,28739.8054355257
2020-05-03,17242.0,1501.0,18743.0,100179.0,-525.0,1389.0,28884.0,2153772.0,,28947.464298492272,28947.464298492272,28947.464298492272
2020-05-04,16823.0,1479.0,18302.0,99980.0,-199.0,1221.0,29079.0,2191403.0,,29155.123161458843,29155.123161458843,29155.123161458843
2020-05-05,16270.0,1427.0,17697.0,98467.0,-1513.0,1075.0,29315.0,2246666.0,,29362.782024425418,29362.782024425418,29362.782024425418
2020-05-06,15769.0,1333.0,17102.0,91528.0,-6939.0,1444.0,29684.0,2310929.0,,29570.44088739199,29570.44088739199,29570.44088739199
2020-05-07,15174.0,1311.0,16485.0,89624.0,-1904.0,1401.0,29958.0,2381288.0,,29778.099750358564,29778.099750358564,29778.099750358564
2020-05-08,14636.0,1168.0,15804.0,87961.0,-1663.0,1327.0,30201.0,2445063.0,,29985.758613325135,29985.758613325135,29985.758613325135
2020-05-09,13834.0,1034.0,14868.0,84842.0,-3119.0,1083.0,30395.0,2514234.0,,30193.417476291706,30193.417476291706,30193.417476291706
2020-05-10,13618.0,1027.0,14645.0,83324.0,-1518.0,802.0,30560.0,2565912.0,,30401.07633925828,30401.07633925828,30401.07633925828
2020-05-11,13539.0,999.0,14538.0,82488.0,-836.0,744.0,30739.0,2606652.0,,30608.735202224852,30608.735202224852,30608.735202224852
2020-05-12,12865.0,952.0,13817.0,81266.0,-1222.0,1402.0,30911.0,2673655.0,,30816.394065191424,30816.394065191424,30816.394065191424
2020-05-13,12172.0,893.0,13065.0,78457.0,-2809.0,888.0,31106.0,2735628.0,,31024.052928158,31024.052928158,31024.052928158
2020-05-14,11453.0,855.0,12308.0,76440.0,-2017.0,992.0,31368.0,2807504.0,,31231.71179112457,31231.71179112457,31231.71179112457
2020-05-15,10792.0,808.0,11600.0,72070.0,-4370.0,789.0,31610.0,2875680.0,,31439.370654091144,31439.370654091144,31439.370654091144
2020-05-16,10400.0,775.0,11175.0,70187.0,-1883.0,875.0,31763.0,2944859.0,,31647.029517057716,31647.029517057716,31647.029517057716
2020-05-17,10311.0,762.0,11073.0,68351.0,-1836.0,675.0,31908.0,3004960.0,,31854.688380024287,31854.688380024287,31854.688380024287
2020-05-18,10207.0,749.0,10956.0,66553.0,-1798.0,451.0,32007.0,3041366.0,,32062.34724299086,32062.34724299086,32062.34724299086
2020-05-19,9991.0,716.0,10707.0,65129.0,-1424.0,813.0,32169.0,3104524.0,,32270.006105957433,32270.006105957433,32270.006105957433
2020-05-20,9624.0,676.0,10300.0,62752.0,-2377.0,665.0,32330.0,3171719.0,,32477.664968924008,32477.664968924008,32477.664968924008
2020-05-21,9269.0,640.0,9909.0,60960.0,-1792.0,642.0,32486.0,3243398.0,,32560.800920824608,32560.800920824608,32560.800920824608
2020-05-22,8957.0,595.0,9552.0,59322.0,-1638.0,652.0,32616.0,3318778.0,,32643.93687272521,32643.93687272521,32643.93687272521
2020-05-23,8695.0,572.0,9267.0,57752.0,-1570.0,669.0,32735.0,3391188.0,,32727.072824625815,32727.072824625815,32727.072824625815
2020-05-24,8613.0,553.0,9166.0,56594.0,-1158.0,531.0,32785.0,3447012.0,,32810.208776526415,32810.208776526415,32810.208776526415
2020-05-25,8185.0,541.0,8726.0,55300.0,-1294.0,300.0,32877.0,3482253.0,,32893.34472842702,32893.34472842702,32893.34472842702
2020-05-26,7917.0,521.0,8438.0,52942.0,-2358.0,397.0,32955.0,3539927.0,,32976.48068032762,32976.48068032762,32976.48068032762
2020-05-27,7729.0,505.0,8234.0,50966.0,-1976.0,584.0,33072.0,3607251.0,,33059.61663222822,33059.61663222822,33059.61663222822
2020-05-28,7379.0,489.0,7868.0,47986.0,-2980.0,593.0,33142.0,3683144.0,,33142.75258412883,33142.75258412883,33142.75258412883
2020-05-29,7094.0,475.0,7569.0,46175.0,-1811.0,516.0,33229.0,3755279.0,,33225.88853602943,33225.88853602943,33225.88853602943
2020-05-30,6680.0,450.0,7130.0,43691.0,-2484.0,416.0,33340.0,3824621.0,,33309.02448793003,33309.02448793003,33309.02448793003
2020-05-31,6387.0,435.0,6822.0,42097.0,-1594.0,355.0,33415.0,3878739.0,,33392.16043983063,33392.16043983063,33392.16043983063
2020-06-01,6099.0,424.0,6523.0,41367.0,-730.0,178.0,33475.0,3910133.0,,33475.29639173124,33475.29639173124,33475.29639173124
2020-06-02,5916.0,408.0,6324.0,39893.0,-1474.0,318.0,33530.0,3962292.0,,33558.43234363184,33558.43234363184,33558.43234363184
2020-06-03,5742.0,353.0,6095.0,39297.0,-596.0,321.0,33601.0,3999591.0,,33641.56829553244,33641.56829553244,33641.56829553244
2020-06-04,5503.0,338.0,5841.0,38429.0,-868.0,177.0,33689.0,4049544.0,,33724.704247433045,33724.704247433045,33724.704247433045
2020-06-05,5301.0,316.0,5617.0,36976.0,-1453.0,518.0,33774.0,4114572.0,,33807.840199333645,33807.840199333645,33807.840199333645
2020-06-06,5002.0,293.0,5295.0,35877.0,-1099.0,270.0,33846.0,4187057.0,,33890.976151234245,33890.976151234245,33890.976151234245
2020-06-07,4864.0,287.0,5151.0,35262.0,-615.0,197.0,33899.0,4236535.0,,33974.11210313485,33974.11210313485,33974.11210313485
2020-06-08,4729.0,283.0,5012.0,34730.0,-532.0,280.0,33964.0,4263647.0,,34057.24805503545,34057.24805503545,34057.24805503545
2020-06-09,4581.0,263.0,4844.0,32872.0,-1858.0,283.0,34043.0,4318650.0,,34140.38400693606,34140.38400693606,34140.38400693606
2020-06-10,4320.0,249.0,4569.0,31710.0,-1162.0,202.0,34114.0,4381349.0,,34223.51995883666,34223.51995883666,34223.51995883666
2020-06-11,4131.0,236.0,4367.0,30637.0,-1073.0,379.0,34167.0,4443821.0,,34251.638001287596,34251.638001287596,34251.638001287596
2020-06-12,3893.0,227.0,4120.0,28997.0,-1640.0,163.0,34223.0,4514441.0,,34279.75604373853,34279.75604373853,34279.75604373853
2020-06-13,3747.0,220.0,3967.0,27485.0,-1512.0,346.0,34301.0,4564191.0,,34307.87408618946,34307.87408618946,34307.87408618946
2020-06-14,3594.0,209.0,3803.0,26274.0,-1211.0,338.0,34345.0,4620718.0,,34335.9921286404,34335.9921286404,34335.9921286404
2020-06-15,3489.0,207.0,3696.0,25909.0,-365.0,303.0,34371.0,4648825.0,,34364.11017109134,34364.11017109134,34364.11017109134
2020-06-16,3301.0,177.0,3478.0,24569.0,-1340.0,210.0,34405.0,4695707.0,,34392.22821354227,34392.22821354227,34392.22821354227
2020-06-17,3113.0,163.0,3276.0,23925.0,-644.0,329.0,34448.0,4773408.0,,34420.34625599321,34420.34625599321,34420.34625599321
2020-06-18,2867.0,168.0,3035.0,23101.0,-824.0,333.0,34514.0,4831562.0,,34448.46429844414,34448.46429844414,34448.46429844414
2020-06-19,2632.0,161.0,2793.0,21543.0,-1558.0,251.0,34561.0,4889103.0,,34476.58234089508,34476.58234089508,34476.58234089508
2020-06-20,2474.0,152.0,2626.0,21212.0,-331.0,262.0,34610.0,4943825.0,,34504.70038334602,34504.70038334602,34504.70038334602
2020-06-21,2314.0,148.0,2462.0,20972.0,-240.0,224.0,34634.0,4984370.0,,34532.81842579695,34532.81842579695,34532.81842579695
2020-06-22,2038.0,127.0,2165.0,20637.0,-335.0,218.0,34657.0,5013342.0,,34560.936468247884,34560.936468247884,34560.936468247884
2020-06-23,1853.0,115.0,1968.0,19573.0,-1064.0,122.0,34675.0,5053827.0,,34589.05451069883,34589.05451069883,34589.05451069883
2020-06-24,1610.0,107.0,1717.0,18655.0,-918.0,190.0,34644.0,5107093.0,,34617.17255314976,34617.17255314976,34617.17255314976
2020-06-25,1515.0,103.0,1618.0,18303.0,-352.0,296.0,34678.0,5163154.0,,34645.290595600694,34645.290595600694,34645.290595600694
2020-06-26,1356.0,105.0,1461.0,17638.0,-665.0,259.0,34708.0,5215922.0,,34673.40863805163,34673.40863805163,34673.40863805163
2020-06-27,1260.0,97.0,1357.0,16836.0,-802.0,175.0,34716.0,5277273.0,,34701.52668050256,34701.52668050256,34701.52668050256
2020-06-28,1160.0,98.0,1258.0,16681.0,-155.0,174.0,34738.0,5314619.0,,34729.644722953504,34729.644722953504,34729.644722953504
2020-06-29,1120.0,96.0,1216.0,16496.0,-185.0,126.0,34744.0,5341837.0,,34757.76276540444,34757.76276540444,34757.76276540444
2020-06-30,1090.0,93.0,1183.0,15563.0,-933.0,142.0,34767.0,5390110.0,,34785.88080785537,34785.88080785537,34785.88080785537
2020-07-01,1025.0,87.0,1112.0,15255.0,-308.0,187.0,34788.0,5445476.0,,34813.99885030631,34813.99885030631,34813.99885030631
2020-07-02,963.0,82.0,1045.0,15060.0,-195.0,201.0,34818.0,5498719.0,,34842.11689275724,34842.11689275724,34842.11689275724
2020-07-03,956.0,79.0,1035.0,14884.0,-176.0,223.0,34833.0,5548815.0,,34852.95527009821,34852.95527009821,34852.95527009821
2020-07-04,940.0,71.0,1011.0,14621.0,-263.0,235.0,34854.0,5600826.0,,34863.79364743918,34863.79364743918,34863.79364743918
2020-07-05,945.0,74.0,1019.0,14642.0,21.0,192.0,34861.0,5638288.0,,34874.632024780156,34874.632024780156,34874.632024780156
2020-07-06,946.0,72.0,1018.0,14709.0,67.0,208.0,34869.0,5660454.0,,34885.47040212113,34885.47040212113,34885.47040212113
2020-07-07,940.0,70.0,1010.0,14242.0,-467.0,138.0,34899.0,5703673.0,,34896.3087794621,34896.3087794621,34896.3087794621
2020-07-08,899.0,71.0,970.0,13595.0,-647.0,193.0,34914.0,5754116.0,,34907.147156803076,34907.147156803076,34907.147156803076
2020-07-09,871.0,69.0,940.0,13459.0,-136.0,229.0,34926.0,5806668.0,,34917.98553414404,34917.98553414404,34917.98553414404
2020-07-10,844.0,65.0,909.0,13428.0,-31.0,276.0,34938.0,5854621.0,,34928.823911485015,34928.823911485015,34928.823911485015
2020-07-11,826.0,67.0,893.0,13303.0,-125.0,188.0,34945.0,5900552.0,,34939.66228882598,34939.66228882598,34939.66228882598
2020-07-12,776.0,68.0,844.0,13179.0,-124.0,234.0,34954.0,5938811.0,,34950.500666166954,34950.500666166954,34950.500666166954
2020-07-13,768.0,65.0,833.0,13157.0,-22.0,169.0,34967.0,5962744.0,,34961.33904350793,34961.33904350793,34961.33904350793
2020-07-14,777.0,60.0,837.0,12919.0,-238.0,114.0,34984.0,6004611.0,,34972.1774208489,34972.1774208489,34972.1774208489
2020-07-15,797.0,57.0,854.0,12493.0,-426.0,163.0,34997.0,6053060.0,,34983.01579818987,34983.01579818987,34983.01579818987
2020-07-16,750.0,53.0,803.0,12473.0,-20.0,230.0,35017.0,6103492.0,,34993.85417553084,34993.85417553084,34993.85417553084
2020-07-17,771.0,50.0,821.0,12456.0,-17.0,233.0,35028.0,6154259.0,,35004.69255287181,35004.69255287181,35004.69255287181
2020-07-18,757.0,50.0,807.0,12368.0,-88.0,249.0,35042.0,6202524.0,,35015.530930212786,35015.530930212786,35015.530930212786
2020-07-19,743.0,49.0,792.0,12440.0,72.0,219.0,35045.0,6238049.0,,35026.36930755376,35026.36930755376,35026.36930755376
2020-07-20,745.0,47.0,792.0,12404.0,-36.0,190.0,35058.0,6262302.0,,35037.20768489472,35037.20768489472,35037.20768489472
2020-07-21,732.0,49.0,781.0,12248.0,-156.0,129.0,35073.0,6305412.0,,35048.04606223569,35048.04606223569,35048.04606223569
2020-07-22,724.0,48.0,772.0,12322.0,74.0,282.0,35082.0,6354730.0,,35058.884439576665,35058.884439576665,35058.884439576665
2020-07-23,713.0,49.0,762.0,12404.0,82.0,306.0,35092.0,6415041.0,,35069.72281691764,35069.72281691764,35069.72281691764
2020-07-24,713.0,46.0,759.0,12301.0,-103.0,252.0,35097.0,6468375.0,,35080.53189531003,35080.53189531003,35080.53189531003
2020-07-25,731.0,41.0,772.0,12442.0,141.0,275.0,35102.0,6520046.0,,35091.34097370242,35091.34097370242,35091.34097370242
2020-07-26,735.0,44.0,779.0,12565.0,123.0,255.0,35107.0,6560572.0,,35102.1500520948,35102.1500520948,35102.1500520948
2020-07-27,740.0,45.0,785.0,12581.0,16.0,170.0,35112.0,6586123.0,,35112.9591304872,35112.9591304872,35112.9591304872
2020-07-28,749.0,40.0,789.0,12609.0,28.0,212.0,35123.0,6634293.0,,35123.768208879585,35123.768208879585,35123.768208879585
2020-07-29,731.0,38.0,769.0,12616.0,7.0,289.0,35129.0,6690311.0,,35134.57728727197,35134.57728727197,35134.57728727197
2020-07-30,748.0,47.0,795.0,12230.0,-386.0,386.0,35132.0,6752169.0,,35145.386365664366,35145.386365664366,35145.386365664366
2020-07-31,716.0,41.0,757.0,12422.0,192.0,379.0,35141.0,6813113.0,,35156.19544405675,35156.19544405675,35156.19544405675
2020-08-01,705.0,43.0,748.0,12457.0,35.0,295.0,35146.0,6873496.0,,35167.00452244914,35167.00452244914,35167.00452244914
2020-08-02,708.0,42.0,750.0,12456.0,-1.0,239.0,35154.0,6916765.0,,35177.81360084153,35177.81360084153,35177.81360084153
2020-08-03,734.0,41.0,775.0,12474.0,18.0,159.0,35166.0,6940801.0,,35188.622679233915,35188.622679233915,35188.622679233915
2020-08-04,761.0,41.0,802.0,12482.0,8.0,190.0,35171.0,6984589.0,,35199.431757626306,35199.431757626306,35199.431757626306
2020-08-05,764.0,41.0,805.0,12646.0,164.0,384.0,35181.0,7041040.0,,35210.2408360187,35210.2408360187,35210.2408360187
2020-08-06,762.0,42.0,804.0,12694.0,48.0,402.0,35187.0,7099713.0,,35221.04991441109,35221.04991441109,35221.04991441109
2020-08-07,779.0,42.0,821.0,12924.0,230.0,552.0,35190.0,7158909.0,,35231.85899280347,35231.85899280347,35231.85899280347
2020-08-08,771.0,43.0,814.0,12953.0,29.0,347.0,35203.0,7212207.0,,35242.66807119586,35242.66807119586,35242.66807119586
2020-08-09,763.0,45.0,808.0,13263.0,310.0,463.0,35205.0,7249844.0,,35253.47714958825,35253.47714958825,35253.47714958825
2020-08-10,779.0,46.0,825.0,13368.0,105.0,259.0,35209.0,7276276.0,,35264.286227980636,35264.286227980636,35264.286227980636
2020-08-11,801.0,49.0,850.0,13561.0,193.0,412.0,35215.0,7316918.0,,35275.095306373034,35275.095306373034,35275.095306373034
2020-08-12,779.0,53.0,832.0,13791.0,230.0,481.0,35225.0,7369576.0,,35285.90438476542,35285.90438476542,35285.90438476542
2020-08-13,786.0,55.0,841.0,14081.0,290.0,523.0,35231.0,7420764.0,,35296.71346315781,35296.71346315781,35296.71346315781
2020-08-14,771.0,56.0,827.0,14249.0,168.0,574.0,35234.0,7467487.0,,35307.5225415502,35307.5225415502,35307.5225415502
2020-08-15,764.0,55.0,819.0,14406.0,157.0,629.0,35392.0,7520610.0,,35318.33711307509,35318.33711307509,35318.33711307509
2020-08-16,787.0,56.0,843.0,14733.0,327.0,479.0,35396.0,7557417.0,,35329.15168459999,35329.15168459999,35329.15168459999
2020-08-17,810.0,58.0,868.0,14867.0,134.0,320.0,35400.0,7588083.0,,35339.96625612488,35339.96625612488,35339.96625612488
2020-08-18,843.0,58.0,901.0,15089.0,222.0,403.0,35405.0,7642059.0,,35350.78082764977,35350.78082764977,35350.78082764977
2020-08-19,866.0,66.0,932.0,15360.0,271.0,642.0,35412.0,7713154.0,,35361.595399174665,35361.595399174665,35361.595399174665
2020-08-20,883.0,68.0,951.0,16014.0,654.0,845.0,35418.0,7790596.0,,35372.409970699555,35372.409970699555,35372.409970699555
2020-08-21,919.0,69.0,988.0,16678.0,664.0,947.0,35427.0,7862592.0,,35383.22454222445,35383.22454222445,35383.22454222445
2020-08-22,924.0,64.0,988.0,17503.0,825.0,1071.0,35430.0,7940266.0,,35394.03911374934,35394.03911374934,35394.03911374934
2020-08-23,971.0,69.0,1040.0,18438.0,935.0,1210.0,35437.0,8007637.0,,35404.85368527424,35404.85368527424,35404.85368527424
2020-08-24,1045.0,65.0,1110.0,19195.0,757.0,953.0,35441.0,8053551.0,,35415.66825679914,35415.66825679914,35415.66825679914
2020-08-25,1058.0,66.0,1124.0,19714.0,519.0,878.0,35445.0,8125892.0,,35426.48282832402,35426.48282832402,35426.48282832402
2020-08-26,1055.0,69.0,1124.0,20753.0,1039.0,1367.0,35458.0,8219421.0,,35437.29739984892,35437.29739984892,35437.29739984892
2020-08-27,1131.0,67.0,1198.0,21932.0,1179.0,1411.0,35463.0,8313445.0,,35448.11197137381,35448.11197137381,35448.11197137381
2020-08-28,1178.0,74.0,1252.0,23035.0,1103.0,1462.0,35472.0,8410510.0,,35458.926542898706,35458.926542898706,35458.926542898706
2020-08-29,1168.0,79.0,1247.0,24156.0,1121.0,1444.0,35473.0,8509618.0,,35469.741114423596,35469.741114423596,35469.741114423596
2020-08-30,1251.0,86.0,1337.0,25205.0,1049.0,1365.0,35477.0,8586341.0,,35480.55568594849,35480.55568594849,35480.55568594849
2020-08-31,1288.0,94.0,1382.0,26078.0,873.0,996.0,35483.0,8644859.0,,35491.37025747339,35491.37025747339,35491.37025747339
2020-09-01,1380.0,107.0,1487.0,26754.0,676.0,978.0,35491.0,8725909.0,,35502.18482899827,35502.18482899827,35502.18482899827
2020-09-02,1437.0,109.0,1546.0,27817.0,1063.0,1326.0,35497.0,8828868.0,,35512.99940052317,35512.99940052317,35512.99940052317
2020-09-03,1505.0,120.0,1625.0,28915.0,1098.0,1397.0,35507.0,8921658.0,,35523.81397204806,35523.81397204806,35523.81397204806
2020-09-04,1607.0,121.0,1728.0,30099.0,1184.0,1733.0,35518.0,9034743.0,,35534.62854357296,35534.62854357296,35534.62854357296
2020-09-05,1620.0,121.0,1741.0,31194.0,1095.0,1694.0,35533.0,9142401.0,,35547.41495579194,35547.41495579194,35547.41495579194
2020-09-06,1683.0,133.0,1816.0,32078.0,884.0,1297.0,35541.0,9219257.0,,35560.20136801092,35560.20136801092,35560.20136801092
